plastic_id,plastic_code,plastic_family,plastic_subtype,thickness_mm,width_mm,standard_length_m,color_code_raw,color_name_normalized,electrical_property,silicone_status_normalized,additive_flags,additive_text_raw,appearance_text_raw,an_code_raw,an_meaning_normalized,si_code_raw,ab_code_raw,status_review,remarks_raw,is_active,created_by,created_at,updated_at
22dd0011-e500-4d00-e600-332211009988,PP-WHT-06-300-03,PP,Film,0.6,300,200,WHT,White,,,,,,,,,,ok,,1,三菱樹脂,2026-04-10 10:24:15,2026-04-10 10:24:15
11cc0000-e400-4c00-e500-221100998877,PVC-CLR-06-520-06,PVC,Film,0.6,520,100,CLR,Transparent,帯電防止,シリコン無,SI|EL,シリコン無・帯電防止,シリコン無・帯電防止,,,1,1,needs_review,,1,EBS,2026-04-10 10:24:15,2026-04-10 10:24:15
00bb0099-e300-4b00-e400-110099887766,PVC-WHT-08-520-06,PVC,Film,0.8,520,100,WHT,White,帯電防止,シリコン無,SI|EL,シリコン無・帯電防止,シリコン無・帯電防止,,,1,1,needs_review,,1,EBS,2026-04-10 10:24:15,2026-04-10 10:24:15
ffaa0088-e200-4a00-e300-009988776655,PET-CLR-06-520-06,PET,Film,0.6,520,100,CLR,Transparent,帯電防止,シリコン無,SI|EL,シリコン無・帯電防止,シリコン無・帯電防止,,,1,1,needs_review,,1,EBS,2026-04-10 10:24:15,2026-04-10 10:24:15
ee990077-e100-4900-e200-998877665544,PET-WHT-06-640-06,PET,Film,0.6,640,100,WHT,White,帯電防止,シリコン無,SI|EL,シリコン無・帯電防止,シリコン無・帯電防止,,,1,1,needs_review,,1,EBS,2026-04-10 10:24:15,2026-04-10 10:24:15
dd880066-e000-4800-e100-887766554433,PP-WHT-09-520-06,PP,Film,0.9,520,100,WHT,White,帯電防止,シリコン付,SI|EL,シリコン付・帯電防止,シリコン付・帯電防止,,,1,1,needs_review,,1,EBS,2026-04-10 10:24:15,2026-04-10 10:24:15
cc770055-df00-4700-e000-776655443322,PVC-CLR-10-640-06,PVC,Film,1.0,640,200,CLR,Transparent,,,,,,,,,,needs_review,,1,EBS,2026-04-10 10:24:15,2026-04-10 10:24:15
bb660044-de00-4600-df00-665544332211,PVC-BLK-06-520-06,PVC,Film,0.6,520,100,BLK,Black,帯電防止,シリコン無,SI|EL,シリコン無・帯電防止,シリコン無・帯電防止,,,1,1,needs_review,,1,EBS,2026-04-10 10:24:15,2026-04-10 10:24:15
aa550033-dd00-4500-de00-554433221100,PP-BLK-06-520-06,PP,Film,0.6,520,100,BLK,Black,帯電防止,シリコン無,SI|EL,シリコン無・帯電防止,シリコン無・帯電防止,,,1,1,needs_review,,1,EBS,2026-04-10 10:24:15,2026-04-10 10:24:15
99440022-dc00-4400-dd00-443322110099,PVC-CLR-08-560-06,PVC,Film,0.8,560,100,CLR,Transparent,帯電防止,シリコン無,SI|EL,シリコン無・帯電防止,シリコン無・帯電防止,,,1,1,needs_review,,1,EBS,2026-04-10 10:24:15,2026-04-10 10:24:15
88330011-db00-4300-dc00-332211009988,PET-CLR-08-560-06,PET,Film,0.8,560,100,CLR,Transparent,帯電防止,シリコン無,SI|EL,シリコン無・帯電防止,シリコン無・帯電防止,,,1,1,needs_review,,1,EBS,2026-04-10 10:24:15,2026-04-10 10:24:15
